numbers,holes,horizontal_cuts,vertical_cuts,pixel_count,mass_x,mass_y,longest_contour,contours_count,straightness
5,1,2,3,59,3518.864406779661,3495.9661016949153,36,4,1.4285714285714286
4,1,2,2,72,4019.7916666666665,3003.9166666666665,65,1,2.2000000000000002
1,1,1,2,47,4670.0,2643.31914893617,43,1,2.8372093023255816
5,1,2,3,92,4557.836956521739,3359.6739130434785,68,1,1.3088235294117647
7,1,1,2,56,4386.178571428572,3179.1964285714284,41,2,2.6097560975609757
8,1,2,4,104,4436.317307692308,4220.990384615385,28,7,2.3333333333333335
8,1,2,3,73,4471.2054794520545,3159.8630136986303,24,6,1.6666666666666667
9,2,2,3,108,4179.074074074074,3189.8796296296296,67,2,1.5522388059701493
6,2,2,3,188,3631.7127659574467,3941.148936170213,58,2,1.7931034482758621
6,3,3,3,123,3811.756097560976,3043.79674796748,67,2,1.9402985074626866
8,3,2,4,105,3899.285714285714,3207.866666666667,79,2,2.0253164556962027
2,1,2,2,137,4014.788321167883,3639.4598540145985,74,1,2.0675675675675675
4,1,2,2,112,3387.3839285714284,3844.9285714285716,64,1,2.0
2,2,2,3,111,3893.0810810810813,3418.963963963964,68,3,2.0147058823529411
4,1,2,2,98,3090.591836734694,4199.591836734694,26,5,2.0
6,2,3,3,112,3478.589285714286,3502.776785714286,58,3,2.3448275862068964
6,2,3,2,146,4129.541095890411,3624.986301369863,80,2,2.2999999999999998
9,2,3,2,126,4091.5714285714284,3939.6349206349205,36,6,0.86111111111111116
8,3,2,3,99,4186.888888888889,3130.7373737373737,50,4,1.1000000000000001
6,2,3,3,146,3882.178082191781,3293.013698630137,65,2,2.2307692307692308
6,1,2,3,72,3779.097222222222,2972.6388888888887,38,2,3.5263157894736841
2,1,2,3,118,4213.1949152542375,3425.0508474576272,78,1,1.6538461538461537
5,1,2,2,119,3779.90756302521,3447.823529411765,76,1,1.8947368421052631
1,1,1,2,50,4521.56,3013.24,45,1,2.7555555555555555
4,1,2,2,59,4214.237288135593,2930.0677966101694,37,3,1.7391304347826086
4,1,2,3,92,3706.5108695652175,3075.271739130435,71,1,2.7746478873239435
0,2,3,2,141,4335.936170212766,4010.7163120567375,57,2,1.9824561403508771
4,1,2,1,134,3856.3880597014927,3749.5746268656717,73,1,1.7534246575342465
9,1,2,3,210,3773.447619047619,3681.9380952380952,78,2,2.1538461538461537
4,1,2,3,91,3425.054945054945,3480.4395604395604,67,2,2.8333333333333335
5,1,1,2,126,4190.103174603175,3964.904761904762,60,3,2.0
3,1,2,3,74,4725.783783783784,3338.0135135135133,43,5,1.9767441860465116
5,1,2,3,85,4055.8823529411766,3435.2823529411767,59,4,1.9322033898305084
5,1,2,3,104,4031.076923076923,3536.394230769231,81,1,1.8888888888888888
3,1,2,3,111,3254.1441441441443,4005.0,90,1,1.5666666666666667
3,1,2,3,139,4310.3165467625895,3568.0647482014388,95,2,1.9473684210526316
3,1,2,4,107,4490.093457943925,3147.6822429906542,90,2,2.0555555555555554
5,1,2,3,120,3861.491666666667,3463.75,83,1,2.1325301204819276
3,1,2,3,81,4294.074074074074,2947.9135802469136,64,1,2.25
7,1,2,2,87,4801.942528735633,3217.425287356322,35,2,0.88571428571428568
4,1,2,2,93,3912.3870967741937,3329.559139784946,64,1,1.875
6,2,3,2,126,3640.3253968253966,3643.6666666666665,74,2,1.9594594594594594
4,1,2,3,124,3941.983870967742,3362.3548387096776,66,1,2.4242424242424243
5,1,2,3,116,4106.137931034483,3002.5,79,1,2.1139240506329116
4,1,2,3,150,3461.0,3786.9333333333334,74,1,1.527027027027027
8,3,3,3,122,3726.0163934426228,4088.590163934426,78,7,2.6025641025641026
1,1,1,1,44,4137.75,3020.909090909091,41,1,2.1463414634146343
9,2,3,3,133,4165.270676691729,3784.624060150376,82,4,1.8170731707317074
8,2,2,3,88,3998.6363636363635,3738.6022727272725,32,6,1.9375
5,1,3,3,74,3639.4864864864867,4113.1621621621625,40,6,2.0
4,1,2,3,129,4073.3178294573645,3852.1782945736436,69,1,2.4492753623188408
7,1,2,2,98,4641.65306122449,3094.112244897959,62,1,2.306451612903226
2,2,3,3,100,4266.72,3338.02,66,3,2.393939393939394
0,2,2,2,108,3464.8425925925926,4273.944444444444,81,1,1.9876543209876543
9,2,2,3,82,3930.621951219512,3239.621951219512,69,1,1.7536231884057971
1,1,1,2,84,3730.6666666666665,2813.4761904761904,43,1,1.2790697674418605
1,1,1,1,45,3690.9555555555557,3255.5777777777776,42,1,2.6666666666666665
7,1,4,2,141,3916.404255319149,3572.2624113475176,71,1,2.267605633802817
6,1,2,2,204,3641.107843137255,3490.906862745098,66,1,1.9393939393939394
7,1,3,3,73,3836.945205479452,3140.2602739726026,22,5,1.9090909090909092
1,1,1,1,46,3626.804347826087,2985.2608695652175,40,2,2.8333333333333335
1,1,1,1,60,4118.716666666666,3073.35,45,1,2.9333333333333331
6,1,2,2,152,3730.2960526315787,3648.8486842105262,78,1,1.9487179487179487
6,2,2,3,127,3886.0393700787404,2991.267716535433,63,2,2.0317460317460316
8,3,2,3,205,4186.424390243902,3223.531707317073,60,3,2.0166666666666666
4,1,2,3,128,3539.9140625,4063.5859375,76,1,2.4210526315789473
4,1,3,2,148,3782.5405405405404,4279.6824324324325,47,4,2.2127659574468086
3,1,1,3,139,4597.618705035971,3899.6978417266187,86,1,1.930232558139535
3,1,2,3,106,4842.773584905661,2971.867924528302,82,2,1.9268292682926829
1,1,2,1,60,4031.516666666667,3188.05,42,1,2.3333333333333335
6,2,2,2,177,3615.508474576271,3233.858757062147,59,2,1.6440677966101696
2,2,3,3,160,3832.225,3884.7625,75,2,1.8133333333333332
1,1,1,2,46,4033.3478260869565,2582.6521739130435,42,1,1.9047619047619047
9,2,3,3,97,3825.6494845360826,2875.7319587628867,67,1,2.044776119402985
4,1,2,3,127,4002.740157480315,3346.4094488188975,71,1,2.267605633802817
9,2,2,3,141,4193.808510638298,3318.255319148936,84,1,1.1428571428571428
2,1,2,2,114,3510.3070175438597,3467.1140350877195,24,6,1.9166666666666667
2,1,3,3,49,4226.367346938776,2985.8979591836733,26,5,1.6153846153846154
1,1,1,1,64,3924.015625,3125.515625,42,1,2.6904761904761907
3,1,2,4,92,5018.619565217391,3612.3152173913045,47,4,2.0851063829787235
2,1,2,2,173,3429.491329479769,3836.583815028902,77,1,2.1038961038961039
3,1,2,4,90,4705.466666666666,3084.7555555555555,68,4,2.5588235294117645
9,1,3,2,86,3461.0232558139537,3310.4883720930234,48,6,2.5
1,1,1,1,77,4212.116883116883,3177.7012987012986,42,1,2.8809523809523809
3,1,2,3,211,3831.2938388625594,3467.0758293838862,85,1,1.6941176470588235
5,1,2,2,89,4013.044943820225,3823.7865168539324,64,1,1.890625
5,1,2,3,95,4026.936842105263,4095.8315789473686,72,1,1.9027777777777777
2,1,1,3,126,3983.0238095238096,3663.3571428571427,75,1,1.8
9,2,2,2,131,3659.412213740458,3321.083969465649,53,2,1.5283018867924529
3,1,2,3,112,4298.732142857143,3686.910714285714,78,1,2.1666666666666665
4,1,2,2,86,3708.0813953488373,3797.5,54,5,1.8518518518518519
3,1,1,3,59,3938.0508474576272,3178.406779661017,54,2,2.4629629629629628
0,2,2,3,126,4033.0158730158732,3495.722222222222,49,2,1.3061224489795917
8,2,2,3,129,3824.2403100775196,3746.4573643410854,65,2,1.9846153846153847
1,1,2,3,115,4504.330434782609,3177.008695652174,72,1,2.4583333333333335
3,2,2,3,111,3891.6936936936936,3649.900900900901,82,1,2.0365853658536586
8,3,2,3,132,4148.719696969697,2922.189393939394,52,3,1.5384615384615385
6,2,2,3,149,4011.268456375839,3280.48322147651,67,2,1.4477611940298507
2,1,2,3,147,4003.2244897959185,3558.6190476190477,86,1,1.9651162790697674
1,1,1,1,40,3958.0,2455.85,38,1,1.6842105263157894
9,1,3,3,131,3559.610687022901,3028.8549618320612,52,7,2.7692307692307692
0,2,2,3,120,4347.25,2940.5416666666665,52,2,1.4807692307692308
6,2,3,3,143,3691.2517482517483,3792.048951048951,73,3,1.8767123287671232
9,2,2,3,102,4112.3725490196075,3336.8039215686276,53,2,1.8113207547169812
7,1,3,2,109,4550.633027522936,3449.8990825688074,68,1,2.0441176470588234
3,1,2,3,163,4346.564417177914,3317.1779141104294,92,1,2.2717391304347827
6,2,3,2,122,3605.0,3843.4262295081967,63,2,2.1746031746031744
3,1,2,3,122,3857.7868852459014,3656.1393442622953,87,1,2.1264367816091956
6,2,3,3,136,3871.860294117647,3570.9117647058824,60,2,1.7333333333333334
0,2,2,3,120,4299.283333333334,3342.9,48,2,1.1666666666666667
1,1,1,1,47,4112.808510638298,2913.340425531915,42,1,1.1428571428571428
2,2,3,2,137,3905.8394160583944,3623.109489051095,73,3,1.9589041095890412
3,1,3,3,111,4409.009009009009,3316.936936936937,63,5,1.8412698412698412
0,2,2,2,128,4348.1015625,4385.3671875,57,2,2.1052631578947367
2,1,2,2,154,4465.220779220779,3801.974025974026,79,1,1.9113924050632911
5,1,2,3,111,4185.243243243243,3340.2432432432433,68,1,1.411764705882353
6,1,3,3,100,4044.79,3690.4,86,2,2.6976744186046511
6,2,3,2,81,3604.135802469136,3283.456790123457,56,4,1.5714285714285714
6,2,3,3,90,4048.511111111111,2913.5555555555557,46,6,1.5652173913043479
1,1,1,2,85,4410.082352941176,2892.435294117647,44,1,1.2727272727272727
3,1,2,3,165,3881.478787878788,3719.1575757575756,91,1,2.1208791208791209
3,1,2,4,109,4903.394495412844,3558.9266055045873,90,1,2.2000000000000002
0,2,2,3,114,4004.3684210526317,3380.2719298245615,90,1,2.0444444444444443
6,2,3,3,97,4136.134020618557,3000.226804123711,62,4,3.1111111111111112
7,1,2,2,88,4426.693181818182,3411.375,62,1,1.8709677419354838
6,2,2,3,143,3931.4755244755243,3549.993006993007,63,3,2.0476190476190474
4,1,3,4,127,3547.259842519685,3754.9212598425197,62,4,2.596774193548387
3,1,2,3,121,4175.727272727273,3191.8677685950415,67,1,2.1492537313432836
7,1,2,2,121,3877.198347107438,3878.619834710744,68,1,1.661764705882353
7,1,2,2,123,3803.79674796748,3135.5853658536585,63,1,1.7936507936507937
2,1,2,3,105,4289.6,3698.1238095238095,38,4,1.8518518518518519
6,2,3,3,101,3611.138613861386,3033.138613861386,51,3,2.8333333333333335
3,1,2,3,138,4811.202898550725,3281.521739130435,104,2,1.9615384615384615
3,1,2,4,177,4137.71186440678,3621.412429378531,95,1,2.357894736842105
4,1,2,3,90,3500.822222222222,3032.2,68,1,2.6470588235294117
6,2,3,2,148,3377.5405405405404,4295.52027027027,75,2,1.9333333333333333
2,2,2,3,203,3870.4679802955666,3611.8128078817736,81,2,1.8888888888888888
8,3,2,3,143,4022.0699300699303,3607.7832167832166,69,2,1.5217391304347827
5,1,2,4,73,3768.986301369863,2984.4794520547944,28,5,0.75
8,3,2,4,142,3870.957746478873,4121.394366197183,85,3,2.2705882352941176
7,1,3,2,113,4226.938053097345,3202.4159292035397,68,1,1.7794117647058822
5,1,3,3,136,4422.264705882353,3967.580882352941,107,1,1.8691588785046729
1,1,1,1,54,4049.9444444444443,2826.0,43,1,1.2790697674418605
0,2,2,2,121,3627.710743801653,4251.148760330579,49,2,1.9795918367346939
8,2,2,2,149,3832.959731543624,3510.6778523489934,54,2,2.2407407407407409
7,1,2,2,162,4415.7962962962965,3673.296296296296,77,1,1.974025974025974
4,1,3,2,121,3582.710743801653,3291.7520661157023,71,1,2.028169014084507
9,1,3,2,44,3856.159090909091,2885.8863636363635,22,4,2.5
3,1,2,4,81,4617.432098765432,3173.246913580247,67,3,2.4776119402985075
9,1,2,3,100,3870.94,3494.78,78,1,2.1025641025641026
5,1,2,3,127,4222.645669291339,3866.3858267716537,32,6,0.81818181818181823
8,3,2,3,145,4006.9655172413795,3314.8896551724138,52,3,2.0192307692307692
2,1,2,2,97,3221.701030927835,3609.7525773195875,59,1,2.0169491525423728
1,1,1,1,51,4068.7450980392155,2648.627450980392,42,1,2.2619047619047619
2,2,3,3,131,4391.854961832061,3297.9236641221373,83,3,2.4216867469879517
9,2,2,3,91,4075.186813186813,3385.186813186813,54,3,2.3888888888888888
1,1,1,1,64,4005.984375,3863.0,42,1,1.1428571428571428
9,1,2,2,85,4460.164705882353,3204.5176470588235,53,5,2.0377358490566038
2,1,2,3,87,4449.126436781609,3083.0344827586205,25,9,2.6400000000000001
9,2,2,3,56,4231.803571428572,2907.8035714285716,32,2,2.09375
0,3,2,3,165,4533.860606060606,4004.9757575757576,61,2,2.4754098360655736
6,2,3,3,100,3921.87,3576.68,65,6,1.8461538461538463
6,2,2,3,79,3595.1392405063293,3062.6835443037976,53,2,2.3018867924528301
8,3,2,3,98,4168.163265306122,3449.9897959183672,70,2,2.4285714285714284
6,2,3,2,159,3580.1006289308175,4508.861635220126,75,2,1.9199999999999999
3,1,2,3,178,4319.696629213483,3880.8483146067415,101,1,1.8118811881188119
7,1,2,2,78,4059.9358974358975,3345.602564102564,66,1,2.3030303030303032
8,3,3,3,140,4309.992857142857,3663.6071428571427,81,3,2.2098765432098766
3,1,2,3,81,4471.641975308642,2931.320987654321,68,2,2.6176470588235294
0,2,2,2,154,4324.6558441558445,3284.6233766233768,48,2,1.1666666666666667
5,1,2,3,124,4376.258064516129,3092.1370967741937,50,2,1.76
4,1,2,2,101,3289.5346534653463,3563.70297029703,74,1,2.4459459459459461
6,1,2,2,103,4143.8932038834955,2775.9611650485435,54,1,1.462962962962963
4,1,2,2,173,3604.0520231213873,3289.277456647399,70,1,2.3999999999999999
2,2,3,3,82,3937.9756097560976,3042.7926829268295,48,5,2.0833333333333335
1,1,1,2,72,4046.875,2792.7916666666665,45,1,1.4222222222222223
1,1,1,1,56,3615.5535714285716,3255.1071428571427,42,1,2.5
1,1,1,2,59,4080.0169491525426,3276.0677966101694,44,1,2.0227272727272729
4,1,2,2,98,3488.8061224489797,3212.2755102040815,30,4,1.625
1,1,1,2,51,4520.235294117647,3061.4901960784314,44,1,1.4545454545454546
6,1,2,2,125,3574.96,3300.616,67,1,1.8955223880597014
7,1,2,3,140,4001.65,4081.864285714286,38,4,1.0789473684210527
4,1,2,3,146,3700.1438356164385,3490.890410958904,39,6,2.8333333333333335
1,1,1,1,63,4081.5396825396824,3040.3809523809523,42,1,1.7142857142857142
3,1,2,3,132,4178.477272727273,3478.9848484848485,44,4,1.3863636363636365
6,2,3,2,146,3501.8630136986303,3996.253424657534,71,2,1.8028169014084507
7,1,2,2,108,4482.12962962963,3777.8055555555557,67,1,1.5671641791044777
1,1,1,1,64,4236.28125,3182.9375,43,1,2.4186046511627906
1,1,1,1,63,3782.714285714286,3444.4444444444443,44,1,2.7272727272727271
8,3,2,4,162,4015.938271604938,3360.3456790123455,68,5,2.0147058823529411
1,1,1,2,50,4367.96,3054.26,46,2,2.9565217391304346
1,1,1,2,64,3965.078125,4099.25,46,1,1.4130434782608696
6,2,3,3,92,3628.586956521739,2958.2934782608695,57,2,2.807017543859649
5,1,3,3,173,4228.803468208092,3423.664739884393,80,1,1.6125
5,1,4,3,144,4078.902777777778,3995.5208333333335,38,4,1.7407407407407407
8,2,3,3,160,3999.9625,3405.08125,56,5,2.0178571428571428
5,1,2,3,108,4720.324074074074,3491.240740740741,37,4,1.0714285714285714
4,1,2,2,124,3661.4032258064517,3631.967741935484,65,1,1.8461538461538463
7,1,2,2,91,4152.252747252747,4059.3736263736264,84,1,1.5357142857142858
0,2,3,2,169,4203.603550295858,3629.757396449704,53,2,1.9622641509433962
2,2,3,3,184,3632.907608695652,3504.6847826086955,73,2,2.2054794520547945
4,1,2,1,139,3560.1294964028775,3474.179856115108,66,1,1.3484848484848484
0,2,2,2,96,3691.8020833333335,4166.541666666667,57,4,1.8596491228070176
1,1,1,1,68,3859.794117647059,2845.4411764705883,42,1,2.6428571428571428
2,1,3,3,134,3728.5671641791046,3685.402985074627,87,3,1.5747126436781609
1,1,1,2,53,3877.3207547169814,2817.0943396226417,41,1,1.0
7,1,2,2,134,4291.55223880597,3728.9776119402986,75,1,1.8266666666666667
5,1,2,3,55,3564.7818181818184,3828.581818181818,33,6,2.0
5,1,2,4,90,4122.877777777778,3038.411111111111,27,8,1.7307692307692308
5,1,2,3,117,4643.008547008547,3215.222222222222,87,1,1.9310344827586208
4,1,3,2,113,3717.3451327433627,3252.734513274336,68,1,1.7941176470588236
3,1,2,3,170,4670.670588235294,3652.8882352941177,96,1,1.8229166666666667
1,1,1,2,114,3920.9298245614036,2795.5263157894738,46,1,1.5869565217391304
6,2,3,3,138,3779.4565217391305,3593.2246376811595,69,2,2.3333333333333335
4,1,2,2,149,3458.9395973154365,3431.201342281879,81,1,2.074074074074074
5,1,2,3,98,4137.84693877551,3001.5714285714284,72,1,1.6805555555555556
1,1,1,1,42,3863.785714285714,3069.785714285714,40,1,0.80000000000000004
0,2,2,2,131,4107.343511450382,3908.557251908397,49,2,1.3061224489795917
2,1,2,3,157,4019.707006369427,3847.815286624204,95,1,1.6947368421052631
9,2,2,2,104,3492.4326923076924,3862.096153846154,66,3,2.1212121212121211
0,2,2,2,221,4261.031674208145,4143.180995475113,57,2,2.3684210526315788
4,1,2,2,119,3574.4201680672268,3488.9411764705883,69,1,2.4492753623188408
9,2,3,2,117,3496.1794871794873,4386.82905982906,84,3,1.9761904761904763
4,1,2,2,84,3994.6071428571427,3779.785714285714,61,2,1.7049180327868851
7,1,2,2,73,4123.643835616438,3321.013698630137,53,1,3.0566037735849059
9,2,3,3,92,4194.565217391304,3544.5434782608695,72,3,2.3194444444444446
4,1,2,3,105,3400.0761904761903,3626.1809523809525,78,1,2.9230769230769229
6,2,3,3,140,3577.8142857142857,3140.0214285714287,59,3,2.3050847457627119
9,2,2,3,96,4094.0729166666665,3352.6666666666665,74,2,2.9189189189189189
3,1,2,3,121,4638.504132231405,3519.884297520661,89,1,2.2471910112359552
2,1,2,3,121,4429.4049586776855,2929.223140495868,35,3,2.0571428571428569
1,1,1,1,65,4000.6923076923076,2802.076923076923,44,1,2.3636363636363638
3,1,2,3,167,4597.293413173653,3384.9281437125746,91,1,2.2087912087912089
8,3,2,4,165,4176.90303030303,3599.6181818181817,84,2,2.1071428571428572
1,1,1,1,97,3929.237113402062,2952.1134020618556,43,1,1.3023255813953489
1,1,1,2,48,3904.2708333333335,2644.3333333333335,42,1,1.5
3,1,2,3,83,4330.566265060241,2933.3614457831327,38,2,2.1578947368421053
0,2,2,3,139,4400.26618705036,3424.3093525179856,97,1,1.9690721649484537
9,2,3,3,62,4775.822580645161,3075.1129032258063,50,3,1.52
0,2,2,2,176,3836.2727272727275,3913.056818181818,53,2,1.9622641509433962
8,2,2,3,139,3843.0791366906474,3018.431654676259,72,2,2.1111111111111112
9,2,2,3,127,4219.188976377953,3553.4409448818897,74,1,1.5135135135135136
4,1,2,3,101,4034.4950495049507,3312.5346534653463,60,1,1.75
8,3,2,3,123,3644.9756097560976,3004.7073170731705,68,2,1.5147058823529411
1,1,1,2,84,4437.619047619048,3040.0714285714284,48,1,1.0208333333333333
1,1,1,1,57,3677.3684210526317,3692.4736842105262,44,1,1.9318181818181819
5,1,2,2,102,4212.921568627451,3373.7156862745096,62,1,1.8225806451612903
3,1,2,3,137,4321.408759124088,3584.985401459854,95,1,1.6105263157894736
8,2,2,3,111,3841.2432432432433,3251.2702702702704,64,2,2.0
0,2,2,2,118,3888.898305084746,3525.415254237288,50,2,1.1000000000000001
3,1,2,3,139,4675.294964028777,3341.0359712230215,81,1,1.5802469135802468
6,2,3,2,149,3831.986577181208,4169.644295302013,65,2,2.0923076923076924
7,1,1,2,107,4379.439252336449,3804.467289719626,69,1,1.1304347826086956
2,2,2,3,145,3505.3172413793104,4110.834482758621,79,2,1.9367088607594938
6,2,3,2,123,3406.3008130081303,3340.959349593496,62,2,2.435483870967742
9,2,2,3,127,4317.393700787402,3406.9448818897636,57,2,1.2456140350877194
0,2,3,2,182,4201.302197802198,3704.3736263736264,50,2,1.3
0,2,2,2,159,4173.981132075472,3456.7924528301887,49,2,1.3061224489795917
4,1,2,3,90,3368.766666666667,3268.311111111111,67,1,2.7313432835820897
5,1,2,3,118,4743.0084745762715,3203.686440677966,69,1,1.9855072463768115
6,1,2,2,176,3373.875,3459.659090909091,72,1,2.4305555555555554
1,1,1,1,89,4299.528089887641,2987.1685393258426,45,1,1.7555555555555555
6,1,1,2,65,4555.0615384615385,3063.8,58,1,1.9655172413793103
1,1,1,1,75,4224.946666666667,3171.36,41,1,2.1219512195121952
3,1,2,4,126,3656.6746031746034,3775.6507936507937,58,3,1.1379310344827587
7,1,2,3,113,3516.8849557522126,3016.973451327434,70,1,2.7285714285714286
2,2,3,3,122,3974.4754098360654,4021.377049180328,84,3,2.1190476190476191
0,2,2,2,122,4223.065573770492,3511.5737704918033,52,5,1.5192307692307692
0,2,2,2,93,4149.247311827957,3914.1397849462364,52,2,2.7884615384615383
0,1,3,3,128,3898.1796875,4222.703125,72,5,2.8333333333333335
1,1,1,1,63,4032.0476190476193,3003.873015873016,43,1,2.6279069767441858
7,1,2,2,103,4453.621359223301,2892.640776699029,60,1,1.75
1,1,1,1,63,4086.8571428571427,2763.3015873015875,44,1,2.0454545454545454
7,1,2,2,105,4055.1809523809525,3681.9714285714285,67,1,2.1492537313432836
4,1,2,3,106,4111.990566037736,3507.566037735849,64,1,2.75
8,2,2,2,102,3942.4607843137255,3359.9901960784314,67,2,1.8507462686567164
8,3,2,3,109,3819.256880733945,3745.266055045872,80,2,1.55
8,3,3,3,123,3809.439024390244,3595.1951219512193,88,3,2.375
5,1,2,3,60,3321.383333333333,3367.55,35,6,2.25
0,2,2,2,188,3446.6170212765956,3818.9627659574467,53,2,1.679245283018868
8,3,2,3,136,4168.036764705882,3627.625,57,3,1.5438596491228069
3,1,2,3,182,4127.1648351648355,3574.6758241758243,106,1,2.0471698113207548
6,2,3,3,114,3979.3684210526317,3748.5877192982457,77,3,1.9220779220779221
5,1,1,3,80,4341.2625,3016.9125,41,4,1.6341463414634145
1,1,1,1,74,3646.689189189189,3674.689189189189,46,1,2.2391304347826089
5,1,2,3,149,4073.0,3853.1879194630874,82,1,1.8658536585365855
8,2,2,3,135,3933.511111111111,3189.0222222222224,72,2,2.125
6,1,2,2,110,3954.5,3465.2363636363634,63,1,1.6507936507936507
0,3,2,2,226,3622.5530973451328,3659.9380530973453,54,3,2.0925925925925926
3,1,2,3,156,3741.2628205128203,3437.0384615384614,88,2,1.9204545454545454
1,1,1,1,75,3630.3866666666668,2745.28,42,1,2.4761904761904763
7,1,2,2,135,3946.4148148148147,3516.837037037037,73,1,1.4246575342465753
0,2,2,2,104,3916.144230769231,3492.0096153846152,45,2,1.7555555555555555
1,1,1,2,55,4426.145454545454,2815.9636363636364,42,1,1.1428571428571428
5,1,1,4,118,4391.779661016949,2911.5423728813557,77,1,1.7532467532467533
4,1,2,2,70,3604.1285714285714,3026.7285714285713,49,3,1.9591836734693877
8,3,2,4,114,4135.19298245614,2972.377192982456,67,2,1.4477611940298507
1,1,1,2,68,4187.514705882353,3162.779411764706,44,1,2.0454545454545454
8,3,2,3,148,4131.790540540541,3543.608108108108,94,4,1.8829787234042554
6,2,3,3,104,3913.153846153846,3399.144230769231,61,2,1.9508196721311475
3,1,2,3,91,4689.0989010989015,3396.5164835164837,33,7,1.8787878787878789
4,1,2,3,50,3781.64,2629.58,23,3,2.7826086956521738
2,1,2,3,116,3655.103448275862,3535.706896551724,80,1,1.8
9,2,3,3,87,3599.655172413793,3342.0919540229884,78,1,2.3333333333333335
9,2,2,3,84,3747.1428571428573,3254.035714285714,71,1,2.4225352112676055
7,1,2,2,84,4325.047619047619,3288.309523809524,47,3,2.7021276595744679
2,2,3,3,100,4040.0,3459.3,59,5,2.2881355932203391
5,1,2,3,93,4555.8279569892475,3449.7634408602153,56,4,1.7321428571428572
6,2,3,3,130,4066.607692307692,3110.107692307692,50,2,1.6200000000000001
6,2,2,3,135,3391.362962962963,3456.9555555555557,61,3,1.7704918032786885
1,1,1,1,102,3825.372549019608,2867.656862745098,44,1,0.93181818181818177
8,3,3,4,139,4081.589928057554,3534.956834532374,73,4,2.0
1,1,1,2,57,4140.929824561404,2682.122807017544,43,1,1.2790697674418605
6,2,2,3,145,4020.751724137931,4255.944827586207,69,2,1.7536231884057971
9,2,2,3,170,3543.0470588235294,3457.7764705882355,60,2,2.0166666666666666
0,2,3,2,136,3878.1470588235293,4418.558823529412,56,5,1.7321428571428572
2,1,2,3,130,4104.846153846154,3324.7615384615383,81,1,1.8271604938271604
1,1,1,1,77,3885.818181818182,3160.87012987013,43,1,1.6976744186046511
5,1,2,3,167,3911.491017964072,3776.4670658682635,91,1,1.5054945054945055
1,1,1,1,63,3684.1428571428573,2577.6031746031745,43,1,1.4883720930232558
1,1,1,1,31,3618.2903225806454,2601.8064516129034,21,1,0.95238095238095233
0,2,2,3,216,3750.796296296296,4220.916666666667,57,2,2.4035087719298245
9,2,2,3,106,4007.801886792453,3245.490566037736,58,2,1.5344827586206897
4,1,2,2,125,3951.952,3224.624,65,1,1.9846153846153847
9,2,3,3,80,3923.3625,3200.2625,57,6,2.736842105263158
9,1,2,3,98,3957.438775510204,2964.1938775510203,67,2,2.4029850746268657
8,3,2,4,118,4321.0,3761.864406779661,70,3,2.1857142857142855
8,3,2,3,82,3860.987804878049,3240.121951219512,48,3,2.3541666666666665
1,1,1,1,55,3875.2363636363634,2626.690909090909,42,1,1.5238095238095237
6,2,3,3,96,3885.0520833333335,3283.625,58,3,1.8103448275862069
0,1,2,3,133,4123.090225563909,3691.3533834586465,99,2,1.8585858585858586
1,1,1,1,44,4518.772727272727,3040.431818181818,42,1,1.7142857142857142
2,1,2,2,133,4027.6090225563908,3291.8571428571427,76,1,2.013157894736842
4,1,2,3,111,3365.225225225225,3645.4054054054054,70,1,2.8571428571428572
4,1,2,2,60,3581.1,3339.55,29,3,0.55172413793103448
4,1,2,2,122,3479.44262295082,4058.9836065573772,85,1,1.7882352941176471
5,1,2,3,93,3879.8494623655915,3487.3763440860216,49,4,2.4285714285714284
1,1,1,1,42,4443.809523809524,2994.5,42,1,3.0714285714285716
5,1,1,3,77,3745.7272727272725,3416.8311688311687,42,5,1.6923076923076923
9,2,2,2,97,3692.453608247423,3276.061855670103,68,1,1.5147058823529411
8,2,2,4,93,3811.3440860215055,3460.2795698924733,32,9,2.0
7,1,2,2,109,4361.183486238532,4105.660550458716,71,1,1.267605633802817
0,2,2,2,154,3728.564935064935,3992.961038961039,52,3,1.7115384615384615
9,2,3,2,127,4002.0866141732286,3230.2913385826773,88,1,1.6477272727272727
3,1,2,3,95,4331.0,2927.926315789474,71,1,2.380281690140845
0,2,2,2,184,4235.804347826087,3369.4565217391305,51,2,1.0980392156862746
9,1,3,3,91,3592.5494505494507,2913.6593406593406,57,3,1.8333333333333333
4,1,2,3,79,3658.6835443037976,3635.6329113924053,72,1,1.7916666666666667
7,1,2,2,62,4198.967741935484,3093.467741935484,37,5,2.8333333333333335
7,1,2,2,86,3955.5813953488373,3115.8720930232557,68,1,2.4411764705882355
8,3,2,4,120,3828.1666666666665,3057.525,69,3,1.7681159420289856
0,2,2,2,115,4389.973913043478,3332.7391304347825,49,2,1.7959183673469388
4,1,2,2,123,3842.0,3121.2601626016262,67,1,2.5074626865671643
7,1,2,2,66,3848.151515151515,3340.348484848485,59,1,3.0169491525423728
0,2,2,3,137,4072.065693430657,3605.715328467153,60,2,1.4333333333333333
9,2,2,2,62,3826.951612903226,2754.983870967742,27,4,1.7037037037037037
0,1,3,3,115,4008.8434782608697,3547.8695652173915,98,2,2.1734693877551021
8,3,2,4,121,4102.0413223140495,3300.900826446281,80,3,2.2749999999999999
9,1,2,3,83,3875.421686746988,3159.421686746988,68,1,2.7794117647058822
